geolocation_zip_code_prefix,geolocation_lat,geolocation_lng,geolocation_city,geolocation_state
68903,0.0040050000000064,-51.08802640712048,macapa,AP
68900,0.0333194128696893,-51.06663156668114,macapa,AP
68902,0.0247441132367795,-51.06365797152718,macapa,AP
68980,3.84756162899155,-51.83614633198269,oiapoque,AP
68904,0.0193644886609578,-51.08433895113125,macapa,AP
68901,0.0359123863081954,-51.07453600034711,macapa,AP
68900,0.0378077796552883,-51.05313279535852,macapa,AP
68915,0.854365698160254,-51.18354571752482,ferreira gomes,AP
68904,0.0194624281444081,-51.079934483443566,macapá,AP
68909,0.0872013344141559,-51.04445628530052,macapa,AP
68908,0.0459842089780716,-51.064840192762624,macapa,AP
68900,0.0353869185751485,-51.05478811349376,macapá,AP
68980,3.84756162899155,-51.83614633198269,oiapoque,AP
68901,0.0275216245979245,-51.07274561510981,macapa,AP
68905,0.0094093544158063,-51.09333520556412,macapá,AP
68903,0.0063533144180311,-51.0753447250793,macapa,AP
68900,0.0420944294554157,-51.06626926861695,macapa,AP
68905,0.0473757855332431,-51.06662908716126,macapa,AP
68900,0.0406839202840212,-51.069019907033606,macapá,AP
68900,0.0330176149945938,-51.0607519945164,macapa,AP
68901,0.0144780672257931,-51.057359477976384,macapá,AP
68908,0.055467085682436,-51.05618123992249,macapa,AP
68900,0.036851257101532,-51.0646782336212,macapa,AP
68902,0.0236722977864977,-51.06509169561239,macapa,AP
68980,3.847828700552992,-51.83541660772623,oiapoque,AP
68900,0.0301661233253606,-51.064340206560246,macapa,AP
68901,0.0366509525636168,-51.07408998597744,macapa,AP
68903,0.0079868545403402,-51.06812032450348,macapa,AP
68908,0.0457110505990445,-51.06096097940113,macapa,AP
68900,0.0327660087999947,-51.05757937436132,macapa,AP
68909,0.0842672054512282,-51.06154728298081,macapa,AP
68902,0.0078615897626601,-51.08000547431369,macapa,AP
68909,0.1022532093641046,-51.049393755922495,macapá,AP
68908,0.0485135159931027,-51.06130358875446,macapa,AP
68915,0.8607728190053747,-51.17981476652066,ferreira gomes,AP
68915,0.8519268005936245,-51.17482578785246,ferreira gomes,AP
68904,0.0166876364960192,-51.07834198411296,macapa,AP
68901,0.0255461815413687,-51.07762671716895,macapa,AP
68903,0.0025153207679017,-51.08226878915935,macapá,AP
68909,0.100899175300126,-51.04418043556407,macapa,AP
68906,0.0299638252450972,-51.11660913495099,macapá,AP
68906,0.0742049999999975,-51.04985174999999,macapa,AP
68980,3.83914560900836,-51.82296050345615,oiapoque,AP
68908,0.0453028047200572,-51.05554334596042,macapa,AP
68908,0.0608277649624814,-51.05378191021416,macapa,AP
68901,0.0299821326422616,-51.06321395291361,macapa,AP
68997,0.712189901617656,-51.40920412961348,porto grande,AP
68908,0.0552978533477277,-51.05155197528445,macapá,AP
68985,3.816169956647809,-51.86318485119319,clevelandia do norte,AP
68900,0.030210680849902,-51.06667775730472,macapa,AP
68904,0.0089233078053238,-51.081010736874696,macapa,AP
68906,0.0367884785807841,-51.087228888038446,macapa,AP
68904,0.0504809362731257,-51.05463475332351,macapa,AP
68904,0.0083338790891879,-51.08064979137391,macapá,AP
68907,0.0857525000000691,-51.04185073199994,macapa,AP
68905,0.0441803811713236,-51.050254372065154,macapa,AP
68903,0.004573620174489,-51.08966718046353,macapá,AP
68900,0.0446529204440089,-51.054495945049794,macapá,AP
68908,0.0864297307809641,-51.08348159966581,macapa,AP
68902,0.0221217044780391,-51.0726014414292,macapa,AP
68901,0.0422288841417096,-51.07837472830841,macapa,AP
68900,0.036851257101532,-51.0646782336212,macapa,AP
68901,0.0230413441315793,-51.06271787963208,macapa,AP
68906,0.0296332937399996,-51.11554965985568,macapa,AP
68906,0.0366502551916275,-51.08690038477514,macapá,AP
68905,0.050361974479513,-51.0452800649374,macapa,AP
68901,0.0395689091693349,-51.08010832114224,macapa,AP
68900,0.0416708185636918,-51.07059765341798,macapa,AP
68909,0.1018510752872661,-51.064080688544,macapa,AP
68909,0.0998041048593867,-51.04519285145484,macapa,AP
68980,3.8379597757191153,-51.82838277605815,oiapoque,AP
68900,0.0332684703076681,-51.07980478354273,macapa,AP
68980,3.8420544502320113,-51.83603011478167,oiapoque,AP
68902,0.0204549727821823,-51.05945989740986,macapa,AP
68909,0.095678595439684,-51.0460948203484,macapa,AP
68900,0.0334373953304241,-51.06856984996464,macapa,AP
68901,0.031212191797078,-51.07287095198905,macapa,AP
68915,0.8610695393665506,-51.1777999038988,ferreira gomes,AP
68900,0.0420875996043606,-51.07742350318815,macapá,AP
68902,0.0109666764848613,-51.0700371607311,macapa,AP
68909,0.09197076872634,-51.04905773842234,macapa,AP
68900,0.0158628196913635,-51.067791666562286,macapa,AP
68901,0.0405134558883272,-51.07926797621609,macapa,AP
68904,0.0213305069032005,-51.08047886293952,macapa,AP
68908,0.0728316236859011,-51.06515713985348,macapa,AP
68908,0.0781116604252898,-51.07211100000001,macapa,AP
68909,0.0938434587040775,-51.05612937599791,macapa,AP
68908,0.0579105684049915,-51.05436233535694,macapa,AP
68960,2.495396126001852,-50.949623240616056,calcoene,AP
68900,0.0333754467310489,-51.0547000819085,macapá,AP
68908,0.0452871204875552,-51.05285617154153,macapa,AP
68901,0.0395689091693349,-51.08010832114224,macapa,AP
68903,0.0083611441695115,-51.07640617689041,macapa,AP
68903,0.0018878590456775,-51.09310105230903,macapa,AP
68900,0.0355301936684192,-51.06644188907336,macapa,AP
68903,0.0052236173793786,-51.07818961737939,macapa,AP
68908,0.0446645398026725,-51.0697891198716,macapá,AP
68905,0.0491970205914775,-51.04532488070438,macapá,AP
68900,0.0370299131788443,-51.06706409334494,macapa,AP
68901,0.0395689091693349,-51.08010832114224,macapa,AP
68948,0.8926980000000526,-51.99922249999996,serra do navio,AP
68904,0.022603787513752,-51.08034372234136,macapa,AP
68908,0.0556513044166471,-51.05861633276977,macapa,AP
68909,0.1017270000000073,-51.0486525,macapa,AP
68901,0.0235628397780887,-51.06096154581446,macapa,AP
68909,0.002814761635168,-51.0619290599053,macapa,AP
68900,0.0313515510124434,-51.06217670025981,macapa,AP
68902,0.0090418414121989,-51.07432880296869,macapa,AP
68900,0.0350771909615588,-51.053305601353344,macapa,AP
68900,0.0420682846088173,-51.07721370370448,macapa,AP
68900,0.0321083701296011,-51.071417296891184,macapa,AP
68909,0.0966330141801855,-51.04510880722487,macapa,AP
68908,0.0488016275255524,-51.05726431528002,macapa,AP
68908,0.0733581101855621,-51.079478218728106,macapa,AP
68900,0.0361870695306714,-51.05324612121865,macapa,AP
68902,0.0164436892277353,-51.06628205313001,macapa,AP
68900,0.0425342633199116,-51.059442522760506,macapá,AP
68900,0.0307578544475214,-51.06226602069104,macapá,AP
68909,0.0848606404095101,-51.05894200114759,macapa,AP
68903,0.0194248584924263,-51.07443742978368,macapa,AP
68902,0.0210206107658764,-51.06846894644609,macapa,AP
68908,0.0558584676509238,-51.053620090538736,macapá,AP
68900,0.03771713018088,-51.05185637271649,macapa,AP
68902,0.015559757317101,-51.06371940087349,macapa,AP
68908,0.0749694703935755,-51.05765366245337,macapa,AP
68901,0.0373906038139798,-51.07080521794845,macapa,AP
68901,0.0265840068873201,-51.06855800058754,macapa,AP
68903,0.0077540174856489,-51.06845692589776,macapa,AP
68900,0.029947153027888,-51.0610919683487,macapa,AP
68905,0.0496675157573699,-51.04541865337784,macapa,AP
68902,0.0115351286540664,-51.06272793454359,macapa,AP
68909,0.0962353957421287,-51.05533564683405,macapa,AP
68909,0.0798783269444763,-51.0609384943736,macapa,AP
68980,3.8488668865726,-51.83263468355707,oiapoque,AP
68903,0.0032973438256775,-51.08986026553772,macapa,AP
68908,0.0437788051782568,-51.0651441014117,macapa,AP
68903,0.0035775000000038,-51.07318874999999,macapa,AP
68903,0.0066679739251859,-51.08073903406799,macapa,AP
68920,1.211469000000058,-53.045751499999966,laranjal do jari,AP
68903,0.0025502454416987,-51.08307205665668,macapa,AP
68908,0.0536462812505646,-51.05400209180409,macapa,AP
68980,3.84377083505385,-51.83281189929265,oiapoque,AP
68901,0.0310116183675471,-51.07877809612552,macapa,AP
68901,0.0364021891794261,-51.07085272294918,macapa,AP
68908,0.0540267465320726,-51.05767446913155,macapa,AP
68908,0.047951004482364,-51.056962863276496,macapa,AP
68901,0.0293974183571713,-51.06601245949406,macapa,AP
68904,0.022603787513752,-51.08034372234136,macapa,AP
68909,0.0790454918817971,-51.06544586017724,macapa,AP
68902,0.0217711595420049,-51.07740784319977,macapa,AP
68908,0.0639861812205255,-51.06010821517273,macapá,AP
68902,0.016721735774897,-51.07112088580372,macapa,AP
68900,0.0413014565213967,-51.06586398486928,macapá,AP
68900,0.0390720669078983,-51.07120633764154,macapa,AP
68900,0.0329738693580683,-51.06208398227753,macapá,AP
68900,0.034605010160603,-51.05653215279985,macapa,AP
68901,0.048121769953327,-51.05426325750148,macapá,AP
68909,0.0969019480064641,-51.04212437961818,macapa,AP
68904,0.0111271176397131,-51.08729517650418,macapa,AP
68997,0.7026133606699106,-51.39782964325954,porto grande,AP
68902,0.0155631021915462,-51.06984770300997,macapa,AP
68900,0.0456293044824117,-51.05117088839538,macapá,AP
68903,0.0082550021939448,-51.067955185653695,macapa,AP
68902,0.0237035024770449,-51.05988177464124,macapá,AP
68909,0.1011801540045439,-51.06258215892739,macapa,AP
68980,3.818921867158104,-51.84653082357079,oiapoque,AP
68903,0.0040050000000064,-51.08802640712048,macapa,AP
68909,0.1010654999999975,-51.05935800000001,macapa,AP
68902,0.0204654707545045,-51.06130631537551,macapá,AP
68909,0.0528932860073268,-51.04462950923088,macapa,AP
68980,3.8470588208864633,-51.83658969479858,oiapoque,AP
68901,0.0407801344840366,-51.07646884217522,macapa,AP
68997,0.7079506226973195,-51.40902585234149,porto grande,AP
68903,0.0064480732095377,-51.07818961737939,macapa,AP
68909,0.0902373702503887,-51.08772380172133,macapa,AP
68915,0.8607728190053747,-51.17981476652066,ferreira gomes,AP
68901,0.0378583103848732,-51.07699053234919,macapa,AP
68909,0.0895782137308847,-51.08558428017533,macapa,AP
68906,0.0366615259014403,-51.091027967069536,macapa,AP
68909,0.0952851150645518,-51.04716859097877,macapa,AP
68903,0.0092422108167706,-51.06605204836135,macapá,AP
68901,0.0247567317488473,-51.075329246539525,macapa,AP
68901,0.0173068089146111,-51.05750669969986,macapa,AP
68900,0.0378077796552883,-51.05313279535852,macapa,AP
68901,0.0391312801740271,-51.05779307955804,macapa,AP
68900,0.0404925948273379,-51.06779262530478,macapa,AP
68901,0.0264786655320851,-51.06643151287686,macapa,AP
69313,2.8175952424471613,-60.72869887557876,boa vista,RR
69306,2.8338823112209,-60.669114769816346,boa vista,RR
69310,2.8360084264558445,-60.7115799582225,boa vista,RR
69314,2.815559357017278,-60.73721031436043,boa vista,RR
69301,2.814076567618629,-60.669130287186405,boa vista,RR
69303,2.803298771665072,-60.67586684273407,boa vista,RR
69301,2.8253937950584374,-60.67822576095939,boa vista,RR
69307,2.8599291953648303,-60.66381222549073,boa vista,RR
69317,2.8106639999999974,-60.77373299999999,boa vista,RR
69316,2.7976063034875818,-60.7544596597945,boa vista,RR
69340,2.447163040436988,-60.915687025222496,mucajai,RR
69316,2.805708977694499,-60.7584570246874,boa vista,RR
69345,4.478177872752856,-61.146898612175775,pacaraima,RR
69311,2.8446247498571755,-60.71271864921888,boa vista,RR
69307,2.8475372229960487,-60.66083470354248,boa vista,RR
69307,2.859331102729416,-60.66764032649031,boa vista,RR
69307,2.858007524367973,-60.659332621119205,boa vista,RR
69304,2.824144071049988,-60.68417493516819,boa vista,RR
69309,2.8129965381058715,-60.695263819342856,boa vista,RR
69309,2.8229463703327844,-60.69834824601904,boa vista,RR
69301,2.819167386640474,-60.67042729993768,boa vista,RR
69303,2.809130793587568,-60.67617826467629,boa vista,RR
69380,3.358232038406536,-59.82905657641652,bonfim,RR
69375,0.9474326061240574,-59.91224017724325,sao joao da baliza,RR
69311,2.8415305273869595,-60.71228241783911,boa vista,RR
69301,2.8238161883890927,-60.67821401958781,boa vista,RR
69316,2.7732736392806574,-60.71442072798434,boa vista,RR
69301,2.821324863534413,-60.66632287477008,boa vista,RR
69307,2.861416528281058,-60.65623392839853,boa vista,RR
69304,2.834684869605617,-60.67608180725568,boa vista,RR
69312,2.8158766541500504,-60.72399104939088,boa vista,RR
69350,2.994115192279059,-61.311676632930016,alto alegre,RR
69307,2.86339824907184,-60.66348597839067,boa vista,RR
69305,2.830159585947976,-60.67595449823801,boa vista,RR
69309,2.816700130744827,-60.70991308736752,boa vista,RR
69314,2.817158513264863,-60.73659554931008,boa vista,RR
69309,2.816481193511386,-60.70497699844653,boa vista,RR
69313,2.8248395856017927,-60.72470431402706,boa vista,RR
69370,1.0163118199718604,-60.03970494327236,sao luiz,RR
69309,2.808642268150559,-60.69847438002092,boa vista,RR
69314,2.8478713271880256,-60.72446857941216,boa vista,RR
69306,2.8325478446995738,-60.66633457989922,boa vista,RR
69375,0.9537091268373205,-59.91338309925672,sao joao da baliza,RR
69309,2.8129965381058715,-60.695263819342856,boa vista,RR
69301,2.8251564661613555,-60.66546430768149,boa vista,RR
69308,2.7987560531237485,-60.6857380295209,boa vista,RR
69301,2.8178168652153937,-60.66887886893148,boa vista,RR
69312,2.789670664140503,-60.69908873377849,boa vista,RR
69306,2.845409563489452,-60.66249086326206,boa vista,RR
69312,2.7968525178911583,-60.714582675088806,boa vista,RR
69307,2.862317740577338,-60.657232551498666,boa vista,RR
69312,2.829157517540032,-60.71998935596238,boa vista,RR
69312,2.7992953282476973,-60.71903290848469,boa vista,RR
69306,2.833059120237298,-60.65742345066036,boa vista,RR
69317,2.845341151662371,-60.74288515305041,boa vista,RR
69301,2.824867816794604,-60.67227506047682,boa vista,RR
69304,2.819417113360541,-60.69142505333499,boa vista,RR
69314,2.816955203052748,-60.73824754809456,boa vista,RR
69316,2.771944120756608,-60.72969540678384,boa vista,RR
69313,2.807497376954223,-60.720409137160885,boa vista,RR
69317,2.8041315560172992,-60.7633022931432,boa vista,RR
69314,2.801349426416727,-60.743400660108,boa vista,RR
69312,2.815507109841032,-60.72469481352466,boa vista,RR
69309,2.807549199498017,-60.70666628890642,boa vista,RR
69312,2.826552760316124,-60.71356986431569,boa vista,RR
69312,2.7974462900620134,-60.71665373537331,boa vista,RR
69375,0.9533071583073792,-59.91267451015852,sao joao da baliza,RR
69304,2.8208603212673085,-60.692434750012346,boa vista,RR
69360,1.8250792193261864,-61.13097372841852,caracarai,RR
69307,2.850799615732017,-60.655593625613854,boa vista,RR
69312,2.8170125363590497,-60.71448902697557,boa vista,RR
69304,2.824144071049988,-60.68417493516819,boa vista,RR
69303,2.8054078268413827,-60.675827925754696,boa vista,RR
69301,2.844044921010504,-60.64768463363993,boa vista,RR
69309,2.8193683892919723,-60.712120283416745,boa vista,RR
69309,2.8142051579950564,-60.6986318785526,boa vista,RR
69306,2.8364386838304494,-60.66320907512888,boa vista,RR
69310,2.837413459782961,-60.71205072024652,boa vista,RR
69307,2.853307431306212,-60.655296463236944,boa vista,RR
69301,2.822318348430835,-60.67052243449319,boa vista,RR
69309,2.816494392069416,-60.705704422717886,boa vista,RR
69305,2.834887221413152,-60.67870412595019,boa vista,RR
69301,2.826029854521305,-60.67144503636968,boa vista,RR
69308,2.8009102839203344,-60.68267527691812,boa vista,RR
69314,2.838588009897371,-60.72621469494839,boa vista,RR
69307,2.863595789496428,-60.663316555033816,boa vista,RR
69309,2.8129965381058715,-60.695263819342856,boa vista,RR
69312,2.82738867197104,-60.71264677250064,boa vista,RR
69305,2.829054911449405,-60.66984989000037,boa vista,RR
69303,2.8039375538291886,-60.67730248763375,boa vista,RR
69305,2.8429465430694965,-60.67044623759208,boa vista,RR
69378,0.8725478790920409,-59.697477153851466,caroebe,RR
69316,2.771046168054865,-60.72175026125855,boa vista,RR
69316,2.7677896367010795,-60.72430240868036,boa vista,RR
69375,0.9594640953976477,-59.91058011907953,sao joao da baliza,RR
69305,2.768600000000049,-60.70599999999996,boa vista,RR
69312,2.803790438373146,-60.70345106653915,boa vista,RR
69312,2.815979447705366,-60.72035800423736,boa vista,RR
69307,2.864813707028363,-60.67150686713296,boa vista,RR
69312,2.8269467696894943,-60.71383173022199,boa vista,RR
69317,2.817878886356583,-60.76059530498283,boa vista,RR
69378,0.8794221728757968,-59.69974467182991,caroebe,RR
69312,2.7990701432483065,-60.71834940733008,boa vista,RR
69311,2.850008134883531,-60.71094079867333,boa vista,RR
69309,2.8243028520453777,-60.70348808544993,boa vista,RR
69373,0.9361388118315578,-60.42684843549467,rorainopolis,RR
69311,2.850033561883989,-60.71298962924183,boa vista,RR
69314,2.8351613889744893,-60.73436167624213,boa vista,RR
69303,2.808768970987451,-60.6803409946078,boa vista,RR
69304,2.820722204453777,-60.68639300450169,boa vista,RR
69309,2.808815678510122,-60.691219547798426,boa vista,RR
69309,2.8142745860603235,-60.71162200663275,boa vista,RR
69313,2.817058194090477,-60.73629994990576,boa vista,RR
69312,2.818452188560482,-60.71666041595178,boa vista,RR
69345,4.482241762160657,-61.14267182086014,pacaraima,RR
69312,2.81134170530106,-60.72511964217865,boa vista,RR
69303,2.809742697617545,-60.67921699297883,boa vista,RR
69306,2.8240748853871884,-60.66709544785346,boa vista,RR
69312,2.803790438373146,-60.70345106653915,boa vista,RR
69315,2.824108084494221,-60.6896469152829,boa vista,RR
69307,2.8599291953648303,-60.66381222549073,boa vista,RR
69309,2.813085647854657,-60.70600869673317,boa vista,RR
69304,2.824237370632209,-60.68842582660069,boa vista,RR
69317,2.8166644409254515,-60.76623422111225,boa vista,RR
69309,2.8092160444459604,-60.7025782155288,boa vista,RR
69305,2.831379005217693,-60.68489113215059,boa vista,RR
69312,2.807436590448344,-60.715156765154106,boa vista,RR
69310,2.834139710646462,-60.68692796220663,boa vista,RR
69308,2.793755569333399,-60.68320490308282,boa vista,RR
69301,2.822246366355024,-60.670128237439904,boa vista,RR
69309,2.811487292619158,-60.69560885197088,boa vista,RR
69314,2.8146699247596905,-60.74037313466009,boa vista,RR
69370,1.0177293214733416,-60.0370752199252,sao luiz,RR
69301,2.8158930729918,-60.66881693217013,boa vista,RR
69314,2.80950834569242,-60.74152656530114,boa vista,RR
69312,2.829838376463583,-60.717751732594834,boa vista,RR
69309,2.812182731944023,-60.6999684256829,boa vista,RR
69317,2.802528798263583,-60.753927784984064,boa vista,RR
69378,0.794581839995593,-59.41373401258128,caroebe,RR
69350,2.98704283308845,-61.30831084316106,alto alegre,RR
69305,2.833675613884628,-60.67085588783783,boa vista,RR
69313,2.84575592859446,-60.7189308967179,boa vista,RR
69306,2.834830997297315,-60.66304967531296,boa vista,RR
69305,2.825759092008223,-60.66346080157757,boa vista,RR
69306,2.8435354280313145,-60.663113698009255,boa vista,RR
69360,1.7456640000000547,-61.14900049999996,caracarai,RR
69360,1.823666410632667,-61.13605653089469,caracarai,RR
69309,2.8107682352203622,-60.71109391514239,boa vista,RR
69316,2.793960023900896,-60.7446429947268,boa vista,RR
69306,2.8325478446995738,-60.66633457989922,boa vista,RR
69301,2.827834080335867,-60.67627036270678,boa vista,RR
69312,2.809148721115456,-60.713479059212354,boa vista,RR
69309,2.8133496390118173,-60.701958971150056,boa vista,RR
69311,2.849001812533969,-60.70962050477439,boa vista,RR
69309,2.813215737128348,-60.705709108024685,boa vista,RR
69303,2.812650519511109,-60.68160473564316,boa vista,RR
69305,2.835301463078433,-60.67258212930882,boa vista,RR
69314,2.824455349037078,-60.72786781728459,boa vista,RR
69307,2.8532563202390926,-60.6611703190528,boa vista,RR
69309,2.813085647854657,-60.70600869673317,boa vista,RR
69309,2.8105444697508744,-60.6977491739624,boa vista,RR
69305,2.8283287302787388,-60.66646198366247,boa vista,RR
69306,2.8286848133202227,-60.663875822829525,boa vista,RR
69313,2.848701380375036,-60.72709047588037,boa vista,RR
69311,2.843000451620798,-60.71101139355953,boa vista,RR
69312,2.8356861927045727,-60.71432702173541,boa vista,RR
69304,2.828870808764268,-60.69093379073957,boa vista,RR
69309,2.8108045506843515,-60.6975091379701,boa vista,RR
69306,2.8286848133202227,-60.663875822829525,boa vista,RR
69304,2.820051547520632,-60.69460101374301,boa vista,RR
69313,2.847171428426724,-60.726677295086986,boa vista,RR
69312,2.8242822540160395,-60.71353120898366,boa vista,RR
69310,2.842498188179924,-60.70790756673612,boa vista,RR
69312,2.81134170530106,-60.72511964217865,boa vista,RR
69317,2.812532865450033,-60.7636877260004,boa vista,RR
69301,2.8138400094500167,-60.67224111828101,boa vista,RR
69307,2.8615692923542584,-60.666253295566136,boa vista,RR
69310,2.8351674388031087,-60.70989127374256,boa vista,RR
69312,2.799952117895096,-60.70090094672717,boa vista,RR
69309,2.8113413340895947,-60.695803928697295,boa vista,RR
69314,2.817245372564097,-60.73511088628759,boa vista,RR
69355,3.880957835417873,-59.6316390457584,normandia,RR
69306,2.836116767551037,-60.65971474333738,boa vista,RR
69313,2.8243583221249224,-60.72202007878021,boa vista,RR
69313,2.832110552902904,-60.721190256873776,boa vista,RR
69301,2.820669869217681,-60.67508798891266,boa vista,RR
69312,2.8239801028407285,-60.719245496857226,boa vista,RR
69340,2.436645120804142,-60.91880252392764,mucajai,RR
69314,2.8243353660738846,-60.733203915433926,boa vista,RR
69313,2.8189647365990487,-60.72495511970072,boa vista,RR
69304,2.822715065148906,-60.68055754963797,boa vista,RR
69370,1.0153692137277366,-60.03618530753079,sao luiz,RR
69307,2.851913547272418,-60.65997984320482,boa vista,RR
69303,2.8146650749837803,-60.682890686293824,boa vista,RR
69305,2.837355873849658,-60.6700569318875,boa vista,RR
69312,2.8011249953939337,-60.70644478041128,boa vista,RR
69301,2.8194115104474355,-60.668864989463565,boa vista,RR
69309,2.807784254651022,-60.6994106886795,boa vista,RR
69313,2.831017541560085,-60.71616525295019,boa vista,RR
69312,2.7990701432483065,-60.71834940733008,boa vista,RR
69306,2.834394361762836,-60.668802621191816,boa vista,RR
69308,2.791701003400755,-60.69292083047836,boa vista,RR
69360,1.817182342391592,-61.13281580284705,caracarai,RR
69306,2.8409886811518503,-60.66642457057056,boa vista,RR
69301,2.81888876539131,-60.67793920821789,boa vista,RR
69307,2.844742417617141,-60.65287410326791,boa vista,RR
69307,2.864274875621507,-60.66519266671544,boa vista,RR
69312,2.830880707160787,-60.70894168297112,boa vista,RR
69305,2.833562097492321,-60.68599675930192,boa vista,RR
69301,2.82671738139648,-60.66721792462618,boa vista,RR
69306,2.823429683416518,-60.66208459725867,boa vista,RR
69309,2.8192616809065534,-60.70287937712232,boa vista,RR
69307,2.842438224414832,-60.651412936446455,boa vista,RR
69312,2.8310402728164723,-60.71640575583345,boa vista,RR
69305,2.840013426348749,-60.6711779929622,boa vista,RR
69313,2.847487920451672,-60.71624822143011,boa vista,RR
69314,2.8317074822598896,-60.73520941149058,boa vista,RR
69375,0.9438488428381456,-59.91190931260727,sao joao da baliza,RR
69309,2.8186085602031192,-60.70000658192208,boa vista,RR
69305,2.8369450547471264,-60.67233451656637,boa vista,RR
69307,2.8567477152946,-60.66555679745276,boa vista,RR
69304,2.826144796905368,-60.68863527744583,boa vista,RR
69317,2.7982073762788606,-60.75865655264249,boa vista,RR
69313,2.831794925211673,-60.72425327724219,boa vista,RR
69313,2.831294780921715,-60.72331428113772,boa vista,RR
69304,2.822920569869551,-60.6803161265824,boa vista,RR
69312,2.834483327565479,-60.7035662159607,boa vista,RR
69301,2.825701489643142,-60.67455253591657,boa vista,RR
69305,2.831187947279123,-60.677818289013885,boa vista,RR
69312,2.822209949767686,-60.71489882325292,boa vista,RR
69301,2.819167386640474,-60.67042729993768,boa vista,RR
69304,2.830135595127118,-60.69136874850597,boa vista,RR
69303,2.813051363324696,-60.67859877519602,boa vista,RR
69307,2.856172239338436,-60.633610460026205,boa vista,RR
69307,2.8572297151765444,-60.65666926387448,boa vista,RR
69309,2.81446175171564,-60.70467322868691,boa vista,RR
69373,0.9413280343002576,-60.441298578896856,rorainópolis,RR
69307,2.860029271021271,-60.66866345650614,boa vista,RR
69305,2.837151722120412,-60.67961084402845,boa vista,RR
69350,2.989943849194316,-61.31462786432408,alto alegre,RR
69314,2.816955203052748,-60.73824754809456,boa vista,RR
69373,0.9351545345131416,-60.4273872953395,rorainopolis,RR
69313,2.8055860369304377,-60.71611902770875,boa vista,RR
69304,2.8197832831478324,-60.69516018654385,boa vista,RR
69314,2.8284833149470296,-60.73150322257637,boa vista,RR
69313,2.813952339957715,-60.73724652517232,boa vista,RR
69316,2.7688540941450643,-60.72913565369708,boa vista,RR
69306,2.838981210579032,-60.65710372923783,boa vista,RR
69301,2.8270598828591176,-60.674740207965215,boa vista,RR
69304,2.8273696856160604,-60.69048635594557,boa vista,RR
69312,2.8086573742522463,-60.71837782491027,boa vista,RR
69312,2.794483422218641,-60.712376851518826,boa vista,RR
69312,2.82571232742504,-60.69762555419151,boa vista,RR
69316,2.771246015027192,-60.73414623397823,boa vista,RR
69313,2.8245954064070062,-60.72725511838251,boa vista,RR
69305,2.8446173679973703,-60.66910787824984,boa vista,RR
69307,2.851904827588308,-60.65642950354327,boa vista,RR
69313,2.8050816571067103,-60.72000103794014,boa vista,RR
69309,2.81955697324222,-60.698608575598,boa vista,RR
69308,2.7968991947001327,-60.68117157448303,boa vista,RR
69312,2.8144058072644285,-60.73004187862161,boa vista,RR
69313,2.844574197889564,-60.72158719761649,boa vista,RR
69301,2.8265903170521183,-60.66707815384738,boa vista,RR
69304,2.824161261329575,-60.69197313435704,boa vista,RR
69305,2.8313439816097774,-60.67011834425118,boa vista,RR
69378,0.8794221728757968,-59.69974467182991,caroebe,RR
69317,2.815889551799588,-60.75727155289118,boa vista,RR
69312,2.8277477777317075,-60.7134140012871,boa vista,RR
69303,2.808768970987451,-60.6803409946078,boa vista,RR
69313,2.839895910596044,-60.71157811595929,boa vista,RR
69309,2.8129965381058715,-60.695263819342856,boa vista,RR
69305,2.8377498077922443,-60.6765023349852,boa vista,RR
69310,2.834317020038821,-60.70598525648613,boa vista,RR
69306,2.807551612778968,-60.71126978639745,boa vista,RR
69303,2.8069707429081725,-60.68500661505793,boa vista,RR
69305,2.8337268804121054,-60.68064464877361,boa vista,RR
69317,2.8154727364407126,-60.75776660868232,boa vista,RR
69312,2.839269839835636,-60.708340012719056,boa vista,RR
69380,3.366766135931956,-59.833974553403806,bonfim,RR
69305,2.830051953399953,-60.67727139146351,boa vista,RR
69301,2.8138400094500167,-60.67224111828101,boa vista,RR
69312,2.806250278291371,-60.71414568328404,boa vista,RR
69312,2.8074795637724224,-60.71553037099384,boa vista,RR
69306,2.8355318757252883,-60.65818199373057,boa vista,RR
69313,2.821287606515392,-60.72595105920691,boa vista,RR
69314,2.825281451702662,-60.733763553788144,boa vista,RR
69310,2.834139710646462,-60.68692796220663,boa vista,RR
69301,2.825327106178698,-60.67727550240037,boa vista,RR
69307,2.847316495750359,-60.65588858825747,boa vista,RR
69314,2.8317231436462893,-60.731981905806,boa vista,RR
69312,2.789670664140503,-60.69908873377849,boa vista,RR
69307,2.852810533455992,-60.66151937070013,boa vista,RR
69316,2.7704009665597025,-60.73250357066743,boa vista,RR
69314,2.8283210876061418,-60.72785561230183,boa vista,RR
69309,2.809690204194087,-60.69323651035179,boa vista,RR
69313,2.849353560688167,-60.72474661752266,boa vista,RR
69309,2.8110853531427367,-60.70415627589174,boa vista,RR
69314,2.816612740011884,-60.74349533336432,boa vista,RR
69312,2.8075847713395787,-60.71363614543521,boa vista,RR
69307,2.85143338475852,-60.654283897442,boa vista,RR
69314,2.8161276632938765,-60.743299751868,boa vista,RR
69378,0.8837306315630847,-59.69580690592949,caroebe,RR
69314,2.8161276632938765,-60.743299751868,boa vista,RR
69305,2.8448150582444622,-60.67156921983801,boa vista,RR
69304,2.827549481364803,-60.693522516060064,boa vista,RR
